assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1992-05-09,0,0,True,True,0,0,0,0,0,78916,,,0,0,-1,1,0.0,535,200,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dan,0.0,552,202,0,0,0,False,0.0,540,200,448,False,0.0,535,200,,0,Ankle injury - Expected back 12 Oct,2026-08-23T18:00:08.367241Z,49,345,59,p78916,0,0,,0,,78916.jpg,0.0,552,202,False,-47,,-94.2,"[{'offset': 0, 'projected_percent': '-95.5', 'likelihood': -4}, {'offset': 1, 'projected_percent': '-98.6', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-101.6', 'likelihood': -5}]",0,0,241,False,0,0,https://www.newcastleunited.com/en/news/confimed-line-up-opening-day-debuts-for-hornicek-dedic-and-steur-against-liverpool,[],Burn,0.8,205,79,False,,0,0,i,0,17,4,2022-01-31,0.0,494,195,0,7224,9,155573,665,0.0,0.0,Burn,0
1,2004-09-08,3,89,True,True,,,1,0.25,24,487838,1,,0,0,2,-2,59.8,69,13,36,9.03,1,,1,2,3.6,3.6,0,0.68,0.17,0.74,0.19,0.06,7.53,1.89,0.02,Lewis,3.6,62,28,8,2.01,0,False,18.3,69,14,449,False,110.0,27,9,,359,,,52,238,35,p487838,0,0,,0,,487838.jpg,4.5,66,29,False,253,,51.5,"[{'offset': 0, 'projected_percent': '53.1', 'likelihood': 3}, {'offset': 1, 'projected_percent': '56.5', 'likelihood': 3}, {'offset': 2, 'projected_percent': '60.0', 'likelihood': 3}]",31,0,241,False,0,0.0,,[],Hall,15.0,26,8,False,,4,1.0,a,12,17,4,2024-07-01,14.0,197,65,18,1421171,7669,330558,2725,0.7,3.5,Hall,0
1,2002-11-12,0,12,True,True,100,100,0,0.0,1,441191,,,0,0,-1,1,3.8,287,102,3,8.18,,,0,2,0.8,0.8,0,0.01,0.03,0.01,0.03,0.00,0.18,0.49,0.0,Tino,0.8,269,99,1,2.73,0,False,1.3,341,124,450,False,5.0,336,129,,33,,2026-07-23T12:01:23.753221Z,49,378,68,p441191,0,0,,0,,441191.jpg,2.0,213,82,False,14,,2.0,"[{'offset': 0, 'projected_percent': '2.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.5', 'likelihood': 1}]",4,0,241,False,0,0.0,,[],Livramento,0.1,404,151,False,,0,0.0,a,2,17,4,2023-08-08,4.0,283,105,4,10055,259,4487,47,0.2,0.8,Livramento,1
0,2004-06-25,0,0,False,True,0,0,0,0,0,545477,,,0,0,0,0,0.0,423,160,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alex,0.0,449,162,0,0,0,False,0.0,434,160,451,False,0.0,429,160,,0,Has joined FC Kaiserslautern on loan for the rest of the season,2026-08-12T14:05:29.224600Z,40,635,190,p545477,0,0,,0,,545477.jpg,0.0,449,162,False,0,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,104,False,0,0,,[],Murphy,0.1,484,173,False,,0,0,u,0,17,4,2023-07-19,0.0,363,141,0,0,0,6674,23,0.0,0.0,A.Murphy,0
1,1997-12-09,2,71,True,True,,,1,0.25,10,201666,3,,1,-1,1,-1,44.1,112,72,24,6.0,,,1,3,3.8,3.8,0,0.37,0.09,0.88,0.22,0.51,7.55,1.89,0.13,Harvey,3.8,55,22,8,2.0,1,False,17.1,75,45,453,False,57.6,132,44,,360,,,61,60,42,p201666,0,0,,0,,201666.jpg,4.8,59,25,False,159,,0.4,"[{'offset': 0, 'projected_percent': '0.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.3', 'likelihood': 1}]",11,0,241,False,0,0.0,,[],Barnes,4.5,77,26,False,,4,1.0,a,3,17,4,2023-07-23,69.0,50,31,19,497249,26146,133083,1175,0.6,3.1,Barnes,0
0,2002-04-27,2,71,True,True,0,0,1,0.39,2,449434,2,,-1,1,1,-1,50.6,93,63,9,3.49,,,0,3,0.0,0.0,0,0.34,0.13,0.76,0.29,0.42,4.01,1.56,0.16,Anthony,3.6,66,27,3,1.16,2,False,19.4,60,42,454,False,82.6,74,24,,232,Unspecified injury - Unknown return date,2026-09-14T20:00:09.505598Z,61,61,43,p449434,0,0,,0,,449434.jpg,6.0,36,15,False,-1504,,-2.7,"[{'offset': 0, 'projected_percent': '-6.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-21.6', 'likelihood': -2}]",3,0,206,False,0,0.0,https://www.newcastleunited.com/en/news/matthias-jaissles-team-news-update-elanga-latest-ahead-of-hull-visit,[],Elanga,5.8,67,22,False,,3,1.16,i,4,17,4,2025-07-11,61.0,58,38,18,1285889,52,951700,31739,0.6,3.0,Elanga,1
0,2001-05-28,0,26,True,True,0,0,0,0.0,3,232653,,,0,0,-1,1,6.3,262,135,11,14.35,,,0,3,0.0,0.0,0,0.16,0.21,0.33,0.43,0.17,1.92,2.5,0.22,Jacob,1.4,212,95,1,1.3,1,False,6.7,226,103,456,False,40.4,181,71,,69,Thigh injury - Unknown return date,2026-09-15T09:00:08.191022Z,49,370,221,p232653,0,0,,0,,232653.jpg,2.3,185,78,False,-44,,-46.1,"[{'offset': 0, 'projected_percent': '-49.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-57.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-65.8', 'likelihood': -3}]",6,0,241,False,0,0.0,https://www.newcastleunited.com/en/news/matthias-jaissles-team-news-update-elanga-latest-ahead-of-hull-visit,[],Ramsey,0.3,298,104,False,,0,0.0,i,2,17,4,2025-08-17,21.0,149,76,7,16553,7,26925,722,0.3,1.4,J.Ramsey,1
0,1995-02-24,0,9,True,True,,,0,0.0,1,114243,4,,0,0,-1,1,7.2,259,133,10,9.89,,,0,3,0.4,0.4,0,0.34,0.34,0.34,0.34,0.00,3.37,3.33,0.0,Jacob,0.4,355,168,4,3.96,0,False,1.6,332,152,457,False,3.6,350,161,Jacob Murphy,91,,,59,79,52,p114243,0,0,,0,,114243.jpg,0.5,405,191,False,4,,-25.5,"[{'offset': 0, 'projected_percent': '-23.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-19.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-15.1', 'likelihood': -1}]",7,0,241,False,0,0.0,,[],Murphy,0.1,376,136,False,,1,0.99,a,2,17,4,2017-07-19,6.0,266,133,2,5199,96,10243,64,0.1,0.3,J.Murphy,2
0,1996-08-14,0,0,True,True,0,0,0,0,0,180974,,,0,0,-1,1,0.0,623,269,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joelinton Cássio,0.0,626,268,0,0,0,False,0.0,624,268,458,False,0.0,619,266,Joelinton,0,Unspecified injury - Unknown return date,2026-08-16T08:00:08.074045Z,54,176,111,p180974,0,0,,0,,180974.jpg,0.0,626,268,False,-1,,-49.6,"[{'offset': 0, 'projected_percent': '-51.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-54.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-57.9', 'likelihood': -3}]",0,0,30,False,0,0,https://www.newcastleunited.com/en/news/matthias-jaissles-team-news-update-livramento-and-joelinton-latest-ahead-of-premier-league-opener,[],Apolinário de Lira,0.0,572,236,False,,0,0,i,0,17,4,2019-07-24,0.0,608,260,0,213,2,2173,11,0.0,0.0,Joelinton,0
0,2006-05-01,0,49,True,True,100,100,1,0.29,13,547719,5,,0,0,0,0,41.7,123,77,36,10.59,,,0,3,1.6,1.6,0,0.10,0.03,0.15,0.04,0.05,6.36,1.87,0.01,Lewis,1.6,194,88,7,2.06,0,False,8.3,202,94,459,False,36.6,198,81,,306,,2026-07-23T12:01:23.785456Z,55,161,101,p547719,1,0,,0,,547719.jpg,2.0,225,99,False,-2,,0.6,"[{'offset': 0, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.5', 'likelihood': 1}]",21,0,241,False,0,0.0,,[],Miley,0.1,443,170,False,,4,1.18,a,2,17,4,2023-02-01,5.0,274,138,8,5904,40,5042,35,0.3,1.5,L.Miley,1
0,1999-08-20,0,42,True,True,,,1,0.45,3,200089,,,0,0,0,0,33.7,143,88,12,5.45,,,0,3,2.4,2.4,0,0.26,0.12,0.90,0.41,0.64,3.73,1.7,0.29,Joe,2.4,121,53,4,1.82,1,False,12.4,136,68,460,False,52.0,147,52,,198,,,50,254,158,p200089,0,0,,0,,200089.jpg,3.0,140,57,False,-8,,11.1,"[{'offset': 0, 'projected_percent': '11.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '10.9', 'likelihood': 1}, {'offset': 2, 'projected_percent': '10.8', 'likelihood': 1}]",5,0,241,False,0,0.0,,[],Willock,0.5,253,83,False,,2,0.91,a,4,17,4,2021-08-13,46.0,83,46,12,54998,178,28271,286,0.5,2.4,Willock,0
0,2006-03-02,0,27,True,True,,,0,0.0,0,611665,,,0,0,-2,2,5.3,268,139,2,5.29,,,0,3,1.4,1.4,0,0.01,0.03,0.29,0.77,0.28,0.16,0.42,0.74,Bazoumana,1.4,222,100,1,2.65,1,False,6.3,234,105,461,False,36.6,200,82,,34,,,58,112,72,p611665,0,0,,0,,611665.jpg,3.5,118,48,False,4,,0.1,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.3', 'likelihood': 1}]",2,0,54,False,0,0.0,,[],Touré,0.1,379,137,False,,0,0.0,a,0,17,4,2026-07-05,21.0,153,79,7,3453,70,15661,54,0.2,1.2,Touré,0
0,2008-01-11,0,24,True,True,,,0,0.0,7,636852,,,0,0,-1,1,21.9,187,106,14,7.97,,,0,3,1.0,1.0,0,0.03,0.02,0.03,0.02,0.00,3.71,2.11,0.0,Sean,1.0,255,118,5,2.85,0,False,4.2,273,120,462,False,19.4,260,109,,158,,,49,412,251,p636852,0,0,,0,,636852.jpg,1.2,280,130,False,-2,,-44.9,"[{'offset': 0, 'projected_percent': '-47.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-51.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-56.3', 'likelihood': -3}]",5,0,152,False,0,0.0,,[],Steur,0.1,458,180,False,,1,0.57,a,2,17,4,2026-07-09,0.0,536,221,5,2171,15,5835,38,0.2,1.0,Steur,0
1,2002-02-14,0,18,False,True,0,0,0,0.0,0,470313,,,0,0,-1,1,10.5,245,31,0,0.0,,,0,4,0.0,0.0,0,0.01,0.05,0.03,0.14,0.02,0.38,1.8,0.09,Nick,0.8,278,31,0,0.0,0,False,4.0,279,32,463,False,18.2,267,25,,19,Has joined Juventus on loan for the rest of the season,2026-09-02T16:07:16.549304Z,59,91,23,p470313,0,0,,0,,470313.jpg,4.0,98,10,False,-30,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,80,False,0,0.0,,[],Woltemade,0.5,249,41,False,,0,0.0,u,0,17,4,2025-08-30,11.0,219,34,4,14520,0,138931,496,0.1,0.7,Woltemade,0
1,1996-09-03,2,54,True,True,,,1,0.26,4,216646,,,0,0,2,-2,55.4,80,6,22,5.64,,,0,4,3.0,3.0,0,0.05,0.01,1.56,0.4,1.51,6.38,1.64,0.39,Yoane,3.0,95,9,7,1.79,1,False,19.9,51,8,464,False,57.8,130,8,,351,,,62,55,13,p216646,0,0,2,0,,216646.jpg,3.8,108,12,False,303,,83.7,"[{'offset': 0, 'projected_percent': '85.6', 'likelihood': 3}, {'offset': 1, 'projected_percent': '89.7', 'likelihood': 3}, {'offset': 2, 'projected_percent': '93.9', 'likelihood': 3}]",12,0,50,False,0,0.0,,[],Wissa,19.3,20,5,False,,4,1.03,a,6,17,4,2025-09-01,86.0,30,12,15,2209806,14294,592287,5277,0.5,2.4,Wissa,2
1,2003-08-04,0,18,True,True,0,0,0,0.0,2,538207,,,-1,1,-2,2,13.7,222,25,5,8.18,4,,0,4,0.0,0.0,0,0.14,0.23,0.20,0.33,0.06,1.48,2.42,0.1,William,0.8,276,29,1,1.64,0,False,5.0,262,29,465,False,28.2,231,21,,55,Foot injury - Unknown return date,2026-08-25T19:00:08.004915Z,58,109,28,p538207,0,0,1,0,,538207.jpg,4.0,97,9,False,-8,,-0.4,"[{'offset': 0, 'projected_percent': '-0.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-1.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-2.2', 'likelihood': -1}]",2,0,58,False,0,0.0,,[],Osula,0.3,282,48,False,,1,1.64,i,1,17,4,2024-08-08,8.0,241,37,4,21334,11,84566,261,0.1,0.7,Osula,0
0,2007-05-27,0,0,False,True,0,0,0,0,0,599303,,,0,0,0,0,0.0,515,59,0,0,,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sean,0.0,535,60,0,0,0,False,0.0,521,57,466,False,0.0,516,54,,0,Has joined Wolves on loan for the rest of the season,2026-09-04T12:37:43.515176Z,45,529,76,p599303,0,0,,0,,599303.jpg,0.0,535,60,False,-20,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Neave,0.5,243,39,False,,0,0,u,0,17,4,2025-02-07,0.0,472,53,0,23805,0,49023,401,0.0,0.0,Neave,0
0,2006-07-14,0,9,True,True,,,0,0.0,1,632794,,,0,0,-1,1,0.3,365,179,4,15.0,,,0,3,0.4,0.4,0,0.00,0.0,0.00,0.0,0.00,1.15,4.31,0.0,Aladji,0.4,342,160,1,3.75,0,False,0.6,366,170,559,False,5.4,330,149,,24,,,49,411,250,p632794,0,0,,0,,632794.jpg,1.0,335,149,False,-2,,-46.5,"[{'offset': 0, 'projected_percent': '-47.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-50.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-52.4', 'likelihood': -3}]",1,0,73,False,0,0.0,,[],Bamba,0.1,418,157,False,,0,0.0,a,2,17,4,2026-07-24,0.0,535,220,2,2458,18,7120,36,0.1,0.4,Bamba,0
0,2002-07-13,0,58,True,True,,,1,0.25,8,470551,,,0,0,0,0,0.0,592,68,0,0.0,,,0,1,2.2,2.2,0,0.00,0.0,0.00,0.0,0.00,7.55,1.89,0.0,Lukás,2.2,139,14,8,2.0,0,False,13.8,116,2,567,False,138.6,9,1,,360,,,50,293,13,p470551,0,0,,0,,470551.jpg,2.8,162,14,False,13,,21.0,"[{'offset': 0, 'projected_percent': '21.1', 'likelihood': 2}, {'offset': 1, 'projected_percent': '21.3', 'likelihood': 2}, {'offset': 2, 'projected_percent': '21.4', 'likelihood': 2}]",19,0,57,False,16,4.0,,[],Hornícek,1.5,150,22,False,,4,1.0,a,0,17,4,2026-08-03,0.0,566,67,11,145242,592,66971,418,0.4,2.2,Horníček,1
1,2002-08-18,2,36,True,True,0,0,1,0.28,16,463726,,,0,0,0,0,40.7,127,36,24,6.61,3,,1,2,0.0,0.0,0,0.08,0.02,0.22,0.06,0.14,7.38,2.03,0.04,Amar,2.6,110,41,7,1.93,0,False,12.6,135,49,593,False,70.0,94,41,,327,Unspecified injury - Unknown return date,2026-09-17T14:30:09.823731Z,45,484,119,p463726,0,0,,0,,463726.jpg,3.2,127,51,False,-245,,7.4,"[{'offset': 0, 'projected_percent': '5.9', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '-1.4', 'likelihood': -1}]",15,0,27,False,0,0.0,https://www.newcastleunited.com/en/news/matthias-jaissles-team-news-update-elanga-latest-ahead-of-hull-visit,[],Dedic,2.1,123,50,False,,4,1.1,i,8,17,4,2026-08-18,15.0,180,60,13,447662,40,277323,7273,0.6,2.9,Dedić,0
0,2007-03-18,0,0,False,True,0,0,0,0,0,553746,,,0,0,0,0,0.0,427,164,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Leo,0.0,453,166,0,0,0,False,0.0,438,164,609,False,0.0,433,164,,0,has joined Arouca on loan for the rest of the seaon.,2026-09-11T14:41:57.406766Z,40,639,194,p553746,0,0,,0,,553746.jpg,0.0,453,166,False,-14,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Shahar,0.2,337,126,False,,0,0,u,0,17,4,2024-08-08,0.0,367,145,0,18236,0,14118,220,0.0,0.0,Shahar,0
0,2005-02-03,0,9,True,True,,,0,0.0,0,613221,,,0,0,0,0,11.7,238,28,3,3.21,,,0,4,0.7,0.7,0,0.01,0.01,0.01,0.01,0.00,1.95,2.09,0.0,Matias,0.7,283,32,3,3.21,0,False,2.4,315,37,634,False,2.2,366,40,,84,,,60,75,19,p613221,0,0,,0,,613221.jpg,1.0,381,47,False,10,,0.4,"[{'offset': 0, 'projected_percent': '0.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.8', 'likelihood': 1}]",2,0,21,False,0,0.0,,[],Fernandez-Pardo,0.1,399,59,False,,1,1.07,a,1,17,4,2026-09-01,10.0,226,36,2,15241,170,4989,89,0.1,0.3,Fernandez-Pardo,0
0,2008-09-29,0,0,True,True,,,0,0,0,665243,,,0,0,0,0,0.0,528,217,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mason,0.0,547,220,0,0,0,False,0.0,534,212,659,False,0.0,529,210,,0,,,45,547,287,p665243,0,0,,0,,665243.jpg,0.0,547,220,False,0,2026-09-27T21:39:41.033165Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Miley,0.0,523,210,False,,0,0,a,0,17,4,2026-07-24,0.0,487,189,0,3649,211,647,45,0.0,0.0,Miley,0
0,2003-02-08,0,40,True,True,,,1,0.48,3,463034,,,1,-1,1,-1,43.5,116,12,9,4.33,,,0,4,1.6,1.6,0,0.14,0.07,0.90,0.44,0.76,1.95,0.94,0.37,Liam,1.6,195,18,2,0.96,1,False,12.8,132,17,167,False,35.0,204,16,,187,,,56,120,30,p463034,0,0,3,0,,463034.jpg,2.7,168,21,False,81,,0.1,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.1', 'likelihood': 1}]",5,0,241,False,0,0.0,,[],Delap,2.9,106,16,False,,2,0.96,a,1,18,17,2026-08-27,50.0,77,20,8,303610,16434,54709,1137,0.3,1.4,Delap,1
0,1996-05-26,0,24,True,True,,,0,0.0,6,247348,,,0,0,-1,1,58.5,74,16,12,6.17,,,0,2,0.6,0.6,0,0.19,0.1,0.67,0.35,0.48,1.92,0.99,0.25,Daniel,0.6,311,111,3,1.54,0,False,15.8,92,27,201,False,35.2,202,84,,175,,,54,191,23,p247348,0,0,,0,,247348.jpg,1.0,364,132,False,-23,,-30.5,"[{'offset': 0, 'projected_percent': '-30.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-31.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.9', 'likelihood': -2}]",5,0,48,False,0,0.0,,[],Muñoz Mejía,6.0,66,28,False,,2,1.03,a,6,18,17,2026-08-31,64.0,54,6,3,152351,1793,456646,2470,0.1,0.6,Muñoz,0
0,1992-02-26,0,57,True,True,,,1,0.25,6,85633,,,0,0,0,0,0.0,569,61,0,0.0,,,0,1,2.4,2.4,0,0.01,0.0,0.01,0.0,0.00,4.10,1.02,0.0,Matz,2.4,120,12,4,1.0,0,False,6.8,223,18,467,False,68.2,104,18,,360,,,50,240,5,p85633,0,0,,0,,85633.jpg,3.0,138,12,False,-16,,5.4,"[{'offset': 0, 'projected_percent': '5.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '5.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.9', 'likelihood': 1}]",37,0,21,False,9,2.25,,[],Sels,1.6,143,21,False,,4,1.0,a,0,18,17,2024-02-01,0.0,539,59,12,66547,294,56511,449,0.5,2.4,Sels,0
0,1996-02-13,0,0,True,True,,,0,0,0,221389,,,0,0,0,0,0.0,468,43,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,John Victor,0.0,491,59,0,0,0,False,0.0,476,59,468,False,0.0,471,59,John Victor,0,,,45,458,33,p221389,0,0,,0,,221389.jpg,0.0,491,59,False,-2,,-61.7,"[{'offset': 0, 'projected_percent': '-63.9', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-68.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-73.7', 'likelihood': -3}]",0,0,30,False,0,0,,[],Maciel Furtado,0.1,485,55,False,,0,0,a,0,18,17,2025-08-31,0.0,418,39,0,815,8,1879,19,0.0,0.0,John,0
1,2001-04-13,1,66,True,True,,,1,0.25,14,215136,2,,0,0,0,0,61.9,64,11,27,6.75,3,,0,2,3.4,3.4,0,0.40,0.1,0.72,0.18,0.32,4.10,1.02,0.08,Neco,3.4,71,30,4,1.0,0,False,15.8,91,26,469,False,69.8,96,43,,360,,,50,263,39,p215136,0,0,,0,,215136.jpg,4.2,77,33,False,38,,28.8,"[{'offset': 0, 'projected_percent': '29.0', 'likelihood': 2}, {'offset': 1, 'projected_percent': '29.6', 'likelihood': 2}, {'offset': 2, 'projected_percent': '30.1', 'likelihood': 2}]",20,0,244,False,0,0.0,,[],Williams,9.1,41,15,False,,4,1.0,a,13,18,17,2022-07-11,26.0,131,39,17,316581,2095,308264,3006,0.7,3.4,N.Williams,0
0,2001-06-30,0,0,False,True,0,0,0,0,0,485047,,,0,0,0,0,0.0,593,210,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Felipe,0.0,596,210,0,0,0,False,0.0,591,210,470,False,0.0,586,210,Morato,0,Has joined West Ham on loan for the rest of the season,2026-09-02T16:19:54.503286Z,50,296,51,p485047,0,0,,0,,485047.jpg,0.0,596,210,False,0,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,30,False,0,0,,[],Rodrigues da Silva,0.0,568,194,False,,0,0,u,0,18,17,2024-08-30,0.0,567,207,0,424,0,3592,12,0.0,0.0,Morato,0
0,1997-10-12,0,34,True,True,0,0,1,0.33,26,227444,,,-1,1,-1,1,1.4,327,120,31,10.33,,,0,2,0.0,0.0,0,0.03,0.01,0.14,0.05,0.11,3.28,1.09,0.04,Nikola,2.4,126,48,3,1.0,0,False,7.0,220,81,471,False,53.2,143,66,,270,Hamstring injury - Expected back 11 Oct,2026-09-12T14:00:09.705107Z,54,187,22,p227444,0,0,,0,,227444.jpg,4.0,93,39,False,-84,,-0.9,"[{'offset': 0, 'projected_percent': '-1.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-4.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-6.4', 'likelihood': -1}]",12,0,190,False,0,0.0,https://www.nottinghamforest.co.uk/news/2026/september/14/glasner-s-update-on-milenkovi----jair-cunha/,[],Milenković,1.1,171,66,False,,3,1.0,i,5,18,17,2024-07-18,16.0,174,55,12,17939,7,96978,1821,0.4,2.2,Milenković,1
1,2002-07-04,0,60,True,True,100,100,1,0.25,34,575476,,,0,0,0,0,38.3,135,38,42,10.53,2,,0,2,3.8,3.8,0,0.29,0.07,0.64,0.16,0.35,4.10,1.03,0.09,Murillo,3.8,54,24,4,1.0,0,False,15.1,99,32,472,False,94.2,53,20,Murillo,359,,2026-07-23T12:01:23.801183Z,55,165,19,p575476,0,0,,0,,575476.jpg,4.8,58,25,False,28,,21.9,"[{'offset': 0, 'projected_percent': '22.1', 'likelihood': 2}, {'offset': 1, 'projected_percent': '22.5', 'likelihood': 2}, {'offset': 2, 'projected_percent': '22.9', 'likelihood': 2}]",16,0,30,False,0,0.0,,[],Costa dos Santos,2.1,124,51,False,,4,1.0,a,8,18,17,2023-08-31,18.0,166,51,19,96422,925,53713,452,0.7,3.5,Murillo,1
0,1996-10-08,0,45,True,True,,,1,0.29,12,159506,,,0,0,0,0,53.3,82,19,22,6.47,,,0,2,1.6,1.6,0,0.53,0.16,0.57,0.17,0.04,3.72,1.09,0.01,Ola,1.6,178,67,3,0.88,0,False,12.7,133,48,473,False,58.2,128,60,,306,,,45,442,90,p159506,0,0,,0,,159506.jpg,2.0,203,78,False,-20,,-78.6,"[{'offset': 0, 'projected_percent': '-79.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-80.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-81.3', 'likelihood': -3}]",14,0,157,False,0,0.0,,[],Aina,2.6,114,45,False,,4,1.18,a,10,18,17,2023-07-22,15.0,179,59,8,68342,229,151311,1524,0.4,1.8,Aina,2
